id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42742038,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,23977001,Emma,,Fairview,49.26338,-123.12269,Entire home/apt,140,7,3,2023-05-21,0.29,12,0,3,23-157149
42743449,Condo in Vancouver · ★4.78 · 4 bedrooms · 5 beds · 2 baths,287607431,Elliot,,Downtown,49.27796,-123.10833,Entire home/apt,263,2,280,2023-06-03,7.09,3,64,96,22-161308
42745752,Home in Vancouver · ★4.89 · 3 bedrooms · 4 beds · 2.5 baths,6315426,Bernd And Sharon,,Riley Park,49.24502,-123.10503,Entire home/apt,499,3,9,2023-03-19,0.41,1,24,6,23-157146
42774634,Home in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,45662126,Enjoy,,South Cambie,49.25372,-123.11815,Private room,79,30,8,2023-04-19,0.29,2,145,4,
42776781,Condo in Vancouver · ★4.72 · 1 bedroom · 1 bed · 1 bath,82980408,Arwin,,Downtown Eastside,49.2807,-123.10488,Entire home/apt,180,2,43,2023-05-26,2.67,1,36,41,22-168522
42790908,Condo in Vancouver · ★4.90 · 1 bedroom · 1 bed · 2 baths,31857,Kathryn,,Mount Pleasant,49.26625,-123.09785,Entire home/apt,220,4,73,2023-06-05,2.22,1,10,26,23-157152
42812975,Serviced apartment in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,2502595,Level Hotels And Furnished Suites,,Downtown,49.27897,-123.12185,Entire home/apt,300,30,3,2023-03-30,0.25,41,322,2,
42813067,Serviced apartment in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,2502595,Level Hotels And Furnished Suites,,Downtown,49.27807,-123.12233,Entire home/apt,1020,1,4,2023-03-30,0.46,41,259,4,Exempt
42842762,Guest suite in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 1 bath,98821337,Geo,,Arbutus Ridge,49.24492,-123.16816,Entire home/apt,120,30,6,2023-04-30,0.17,1,173,1,28976
42843544,Condo in Vancouver · ★4.34 · 5 bedrooms · 5 beds · 4 baths,210999504,Fred,,Victoria-Fraserview,49.21144,-123.06261,Entire home/apt,233,30,108,2023-01-07,2.86,3,56,18,22-157101
42843989,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,75481379,Nicole,,Downtown Eastside,49.28368,-123.11152,Entire home/apt,175,30,3,2023-05-31,0.3,1,274,3,
42865985,Condo in Vancouver · ★4.67 · 1 bedroom · 2 beds · 1 bath,56517152,Sarah,,Grandview-Woodland,49.28602,-123.05857,Entire home/apt,155,30,3,2021-06-29,0.08,1,76,0,
42874096,Rental unit in Vancouver · ★4.78 · Studio · 1 bed · 1 bath,165013869,Miyah,,Kitsilano,49.26789,-123.15407,Entire home/apt,150,2,9,2021-02-16,0.23,1,0,0,20207858
42876546,Rental unit in Vancouver · 2 bedrooms · 3 beds · 1 bath,287963721,Victoria,,West End,49.28405,-123.13174,Entire home/apt,149,1,0,,,2,0,0,17-647386
42879356,Condo in Vancouver · Studio · 1 bed · 1 bath,66933536,Christa,,West End,49.28804,-123.12926,Entire home/apt,110,30,0,,,1,0,0,
42881319,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,210620622,Diego,,Downtown,49.28107,-123.11649,Private room,199,1,3,2020-03-19,0.08,1,0,0,
42896340,Guest suite in Vancouver · ★4.93 · 2 bedrooms · 2 beds · 1 bath,4558246,Damon,,Hastings-Sunrise,49.27915,-123.02589,Entire home/apt,145,3,100,2023-06-08,3.3,1,18,46,22-157235
42903930,Guest suite in Vancouver · ★4.90 · 2 bedrooms · 4 beds · 1 bath,89620360,Kenny,,Renfrew-Collingwood,49.25238,-123.0259,Entire home/apt,188,2,143,2023-06-08,4.01,1,42,49,23-156547
42907400,Condo in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 bath,13872643,Davis,,Downtown,49.27897,-123.10972,Entire home/apt,275,2,130,2023-05-24,3.47,2,89,51,22-157078
42937221,Serviced apartment in Vancouver · ★4.75 · Studio · 2 beds · 1 bath,2502595,Level Hotels And Furnished Suites,,Downtown,49.27807236,-123.1223297,Entire home/apt,175,30,4,2023-03-19,0.32,41,304,3,
42937446,Serviced apartment in Vancouver · 1 bedroom · 2 beds · 1 bath,2502595,Level Hotels And Furnished Suites,,Downtown,49.27322,-123.12778,Entire home/apt,210,30,2,2021-10-09,0.09,41,331,0,
42937545,Rental unit in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,225163010,Vivi,,Downtown,49.28595,-123.12252,Entire home/apt,535,2,23,2023-01-02,0.6,6,328,1,22-157483
42955887,Rental unit in Vancouver · ★4.75 · 1 bedroom · 2 beds · 1 bath,98671067,Melody,,West End,49.27776,-123.13631,Entire home/apt,250,10,4,2022-09-12,0.18,1,21,1,22-157622
42976467,Rental unit in Vancouver  · 1 bedroom · 1 bed · 1 bath,156698374,Marco,,West Point Grey,49.26609,-123.21416,Entire home/apt,199,30,2,2022-06-26,0.11,2,365,1,
42980328,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,160521621,Taha,,Kitsilano,49.26322,-123.17205,Private room,79,30,0,,,3,67,0,
42988288,Guest suite in Vancouver · ★4.97 · 1 bedroom · 2 beds · 1 bath,14506477,Nicholas,,Riley Park,49.23471,-123.10044,Entire home/apt,139,3,72,2023-06-07,1.89,1,160,29,22-157112
43004109,Condo in Vancouver · ★4.64 · 2 bedrooms · 2 beds · 2 baths,99502906,Bill,,Downtown,49.27341293,-123.1232913,Entire home/apt,368,3,109,2023-05-22,3.93,1,114,54,22-157071
43012114,Home in Vancouver · ★4.40 · 1 bedroom · 1 bed · 2 shared baths,330176095,Liz,,Dunbar Southlands,49.24978,-123.17351,Private room,95,1,20,2023-06-01,0.59,1,99,8,
43037634,Condo in Vancouver · 2 bedrooms · 3 beds · 2 baths,5454398,Cindy,,Downtown,49.27491379,-123.1310272,Entire home/apt,155,30,1,2020-08-31,0.03,1,97,0,
43038332,Guest suite in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1 bath,48377993,Ryan,,Kensington-Cedar Cottage,49.24866,-123.08076,Entire home/apt,101,30,52,2022-10-23,1.35,1,96,4,20-211094
43071813,Condo in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 bath,129345091,Ehsan,,Downtown,49.28745,-123.12368,Entire home/apt,244,2,64,2023-05-29,1.85,2,71,31,22-157115
43079220,Condo in Vancouver · ★4.77 · 1 bedroom · 1 bed · 1 bath,27739566,Siavash,,Downtown Eastside,49.28141,-123.10261,Entire home/apt,228,28,82,2023-05-02,2.21,2,4,7,Exempt
43079683,Home in Vancouver · ★5.0 · 4 bedrooms · 4 beds · 2 baths,79379,Pushpa,,West Point Grey,49.26078,-123.21433,Entire home/apt,900,30,3,2022-08-20,0.09,4,333,1,21-170447
43081491,Condo in Vancouver · ★4.93 · 2 bedrooms · 2 beds · 2 baths,110061074,Wesam,,Downtown Eastside,49.27996,-123.11001,Entire home/apt,298,2,135,2023-06-03,5.71,1,251,77,23-157443
43103070,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,94093489,Jen,,Marpole,49.20921,-123.11736,Entire home/apt,110,30,6,2023-05-30,0.17,3,5,1,Exempt
43134455,Condo in Vancouver · ★5.0 · Studio · 1 bed · 1 bath,49461922,Neda,,Downtown Eastside,49.28221,-123.10328,Entire home/apt,100,30,4,2022-07-04,0.13,3,175,1,
43140470,Rental unit in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,8093441,Oliver,,Kitsilano,49.26894,-123.15817,Private room,43,30,10,2023-05-15,0.3,1,101,6,
43148884,Rental unit in Vancouver · ★4.25 · 1 bedroom · 2 beds · 1 bath,49461922,Neda,,Downtown Eastside,49.28239,-123.10311,Entire home/apt,120,30,8,2022-11-01,0.26,3,312,2,
43150343,Condo in Vancouver · ★4.33 · 1 bedroom · 2 beds · 1 bath,32642721,Iraida,,Downtown,49.27765,-123.1294,Entire home/apt,144,14,9,2023-04-29,0.24,1,41,6,20-191114
43188521,Hostel in Vancouver · ★4.12 · 1 bedroom · 1 bed · 0 shared baths,26917629,Vancouver,,Downtown,49.278938,-123.123222,Private room,222,1,75,2023-03-08,2.06,7,169,14,Exempt
43188958,Condo in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,165830912,Louise,,Downtown,49.2737,-123.12857,Entire home/apt,296,2,48,2023-05-30,1.3,1,24,33,23-157711
43203119,Rental unit in Vancouver · Studio · 1 bed · 1 bath,343989314,Serafina,,Downtown,49.27787,-123.11589,Entire home/apt,100,1,0,,,1,0,0,17-754414
43214742,Loft in Vancouver · ★4.79 · 1 bedroom · 2 beds · 1 bath,217086378,Renata,,Downtown,49.27793,-123.12065,Entire home/apt,221,2,164,2023-06-08,4.74,1,24,58,23-157165
43215530,Condo in Vancouver · ★4.86 · Studio · 1 bed · 1 bath,80571916,Alya,,Downtown,49.27495,-123.11642,Entire home/apt,129,31,7,2023-04-30,0.32,3,290,3,
43231224,Home in Vancouver · ★4.20 · 1 bedroom · 1 bed · 2 shared baths,11067913,Andy,,Kensington-Cedar Cottage,49.26122,-123.07269,Private room,28,30,5,2023-01-25,0.14,4,0,2,
43232530,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,5041866,Daniel,,Oakridge,49.22467,-123.12011,Private room,32,30,2,2020-11-01,0.06,3,0,0,
43278404,Condo in Vancouver · ★4.44 · 2 bedrooms · 2 beds · 2 baths,72217313,Aleya,,Downtown,49.27414,-123.12675,Entire home/apt,168,90,9,2022-07-12,0.24,2,283,1,20-161978
43285457,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 2.5 shared baths,45662126,Enjoy,,South Cambie,49.25364,-123.1179,Private room,65,30,11,2022-10-01,0.32,2,165,2,
43295734,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,5041866,Daniel,,Oakridge,49.22587,-123.12018,Private room,43,30,1,2020-09-19,0.03,3,0,0,
43303093,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,12940315,Aliyah,,Kitsilano,49.26803,-123.14771,Entire home/apt,229,30,2,2023-06-01,0.12,1,180,1,
43318977,Condo in Vancouver · 2 bedrooms · 2 beds · 2 baths,231663454,Plan A,,West End,49.28668,-123.13075,Entire home/apt,155,30,1,2023-01-27,0.22,37,173,1,
43335892,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,5041866,Daniel,,Oakridge,49.22396,-123.12185,Private room,32,30,0,,,3,0,0,
43348428,Guest suite in Vancouver · ★4.82 · 2 bedrooms · 3 beds · 1 bath,99444399,Terry,,Kitsilano,49.25835,-123.16539,Entire home/apt,259,1,66,2023-06-07,1.82,1,280,49,23-156919
43364218,Home in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,14251448,Anthony,,Kitsilano,49.26304,-123.18488,Entire home/apt,325,2,16,2023-06-08,0.44,1,260,14,20-169150
43390903,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,95217850,Mauricio,,Downtown,49.27543,-123.11574,Entire home/apt,115,30,3,2020-12-31,0.09,36,43,0,
43391066,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,95217850,Mauricio,,Downtown,49.27387,-123.1145,Entire home/apt,185,30,1,2022-07-01,0.09,36,92,1,
43392404,Guest suite in Vancouver · ★4.53 · 2 bedrooms · 2 beds · 1 bath,120173435,Bob,,Kensington-Cedar Cottage,49.25248,-123.07473,Entire home/apt,110,2,94,2023-05-17,2.57,5,23,29,23-157166
43393120,Guest suite in Vancouver · ★4.56 · 1 bedroom · 2 beds · 1 bath,120173435,Bob,,Kensington-Cedar Cottage,49.25081,-123.07603,Entire home/apt,95,2,107,2023-05-24,2.91,5,9,30,23-157166
43423475,Guest suite in Vancouver · ★4.96 · 1 bedroom · 1 bed · 1 bath,24210040,Nancy,,Kitsilano,49.26751,-123.18195,Entire home/apt,160,5,48,2023-05-28,1.38,1,221,14,23-157170
43424375,Home in Vancouver · ★4.90 · Studio · 1 bed · 1 bath,104038743,Brandon,,Sunset,49.21485,-123.09453,Entire home/apt,145,4,42,2023-05-04,1.14,6,30,12,# 23-157124
43425616,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,34696573,Cammy,,Arbutus Ridge,49.23822,-123.1574,Entire home/apt,493,30,4,2023-05-03,0.12,3,62,1,
43460589,Guest suite in Vancouver · ★4.77 · 2 bedrooms · 3 beds · 1 bath,277770414,Amanda,,Dunbar Southlands,49.2515,-123.1937,Entire home/apt,249,2,208,2023-05-31,5.63,1,101,45,23-157095
43497728,Condo in Vancouver · ★4.0 · 2 bedrooms · 4 beds · 1 bath,11207116,Moe,,West End,49.282,-123.12577,Entire home/apt,129,30,3,2023-02-01,0.29,7,81,3,
43501445,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,294176156,Jalissa,,Downtown,49.27391,-123.11446,Entire home/apt,150,30,0,,,1,0,0,
43520083,Rental unit in Vancouver · 1 bedroom · 2 beds · 1 bath,346562402,Zodiac,,Marpole,49.21591,-123.11292,Entire home/apt,282,28,2,2022-08-26,0.06,16,35,1,21-153407
43527973,Condo in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,55948760,Alex,,Marpole,49.21218,-123.11546,Entire home/apt,120,30,8,2023-03-07,0.34,6,111,3,Exempt
43533212,Home in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,24407946,Ayla,,Downtown Eastside,49.28108,-123.08976,Entire home/apt,126,30,18,2023-05-15,0.5,1,111,5,20-244043
43548211,Rental unit in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1 bath,346562402,Zodiac,,Marpole,49.21687,-123.11164,Entire home/apt,256,14,12,2023-05-22,0.35,16,35,2,20-163464
43556385,Home in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,341421868,Katie,,Kitsilano,49.26511,-123.15657,Entire home/apt,495,5,39,2023-05-30,1.16,1,289,15,22-157129
43558701,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,41585601,Hung,,Fairview,49.26115,-123.11512,Entire home/apt,169,30,12,2023-05-02,0.36,1,133,3,
43570155,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,272141624,Wendy,,Downtown,49.27392,-123.11471,Entire home/apt,185,30,0,,,4,89,0,
43583362,Condo in Vancouver · ★4.91 · 2 bedrooms · 3 beds · 2 baths,308765087,Alex,,Downtown,49.2736,-123.11402,Entire home/apt,185,30,23,2022-10-31,0.63,1,127,2,Exempt
43606103,Condo in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1 bath,55948760,Alex,,Marpole,49.20942,-123.1161,Entire home/apt,120,30,6,2023-05-18,0.44,6,114,4,Exempt
43625609,Home in Vancouver · ★4.13 · 4 bedrooms · 4 beds · 2 baths,305121472,Lixing,,Victoria-Fraserview,49.21507,-123.0668,Entire home/apt,235,6,48,2023-05-11,1.32,1,50,15,22-156382
43629286,Rental unit in Vancouver · ★4.76 · 1 bedroom · 2 beds · 1 bath,58640068,Farshad,,Downtown,49.27885056,-123.1072922,Entire home/apt,96,1,238,2023-06-04,6.52,2,82,110,23-157173
43639445,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,95217850,Mauricio,,Downtown,49.27466,-123.11493,Entire home/apt,118,90,2,2021-01-16,0.06,36,101,0,
43669480,Rental unit in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,129334385,Peter,,Marpole,49.20296,-123.1334,Entire home/apt,114,30,10,2023-02-01,0.38,2,265,3,
43681525,Home in Vancouver · ★4.34 · 1 bedroom · 1 bed · 1 private bath,290893566,Geo,,Marpole,49.21364,-123.14203,Private room,100,1,38,2023-05-25,1.04,3,0,30,
43768387,Guest suite in Vancouver · 3 bedrooms · 3 beds · 1 bath,190921577,Sharon,,Oakridge,49.22663,-123.1138,Entire home/apt,171,2,2,2023-01-02,0.36,4,0,2,22-156142
43780501,Rental unit in Vancouver · ★4.87 · 1 bedroom · 3 beds · 1 bath,6033,Cam,,West End,49.29383,-123.13639,Entire home/apt,109,30,15,2023-05-28,0.46,2,311,5,
43804794,Serviced apartment in Vancouver · ★4.50 · 4 bedrooms · 2 beds · 1.5 baths,350212707,Sarker,,Downtown,49.27498,-123.13136,Entire home/apt,159,30,4,2023-05-21,0.28,5,18,3,Exempt
43807042,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,95217850,Mauricio,,Downtown,49.27533,-123.12906,Entire home/apt,115,30,1,2023-03-20,0.36,36,301,1,
43817461,Home in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2 baths,228483049,Sam,,Kitsilano,49.26799,-123.16636,Entire home/apt,240,30,7,2023-05-16,0.2,2,84,2,
43821712,Home in Vancouver · ★4.95 · 2 bedrooms · 2 beds · 1.5 baths,12520093,At Home In Vancouver,,Mount Pleasant,49.2585,-123.08537,Entire home/apt,239,3,21,2022-09-07,0.6,1,179,6,23-157182
43821995,Condo in Vancouver · ★4.80 · 2 bedrooms · 2 beds · 2 baths,94093489,Jen,,West End,49.28181,-123.12602,Entire home/apt,190,30,20,2023-05-13,0.57,3,34,10,Exempt
43831987,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,10327193,Anna & Joshua,,Kitsilano,49.27038,-123.15042,Entire home/apt,260,2,0,,,2,0,0,23-157437
43832302,Home in Vancouver · 2 bedrooms · 2 beds · 1 bath,14656721,Soleil,,Grandview-Woodland,49.26493,-123.07654,Entire home/apt,134,30,1,2023-02-28,0.29,2,69,1,
43869990,Condo in Vancouver · ★4.75 · 1 bedroom · 3 beds · 1 bath,115226911,Chella,,Downtown,49.28436,-123.11689,Entire home/apt,175,30,4,2022-09-05,0.18,1,277,2,
43937790,Home in Vancouver · 4 bedrooms · 4 beds · 3.5 baths,7170285,Kate,,Kitsilano,49.26677,-123.16245,Entire home/apt,355,3,2,2020-08-03,0.06,1,28,0,23-168153
43946933,Guest suite in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1 bath,36638308,Dave,,Kensington-Cedar Cottage,49.25976,-123.07446,Entire home/apt,159,3,74,2023-06-08,2.07,1,6,23,22-157147
43997233,Guest suite in Vancouver · ★4.96 · Studio · 1 bed · 1 bath,46346140,Chris,,Mount Pleasant,49.26158,-123.08246,Entire home/apt,125,2,177,2023-06-04,5.22,1,152,60,23-157194
44003537,Condo in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,7151689,Hoa,,Downtown Eastside,49.27751,-123.09855,Entire home/apt,276,3,27,2022-08-25,0.76,1,33,7,23-157192
44014044,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,21409576,Kelli,,Arbutus Ridge,49.23972,-123.15498,Entire home/apt,179,3,64,2023-06-06,2,1,29,33,22-157140
44015193,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,83150751,Adam,,West End,49.29322,-123.13479,Entire home/apt,287,3,4,2023-06-04,0.53,1,260,4,22-279071
44016081,Condo in Vancouver · 3 bedrooms · 3 beds · 2.5 baths,29412479,SIV Executive Properties,,Downtown,49.27465,-123.12995,Entire home/apt,566,30,1,2021-04-11,0.04,9,283,0,
44020727,Home in Vancouver · ★4.70 · 5 bedrooms · 5 beds · 2 baths,116612603,Dawn,,Hastings-Sunrise,49.28834,-123.04685,Entire home/apt,343,3,10,2023-01-02,0.43,1,23,4,20-260960
44021555,Townhouse in Vancouver · ★4.81 · 3 bedrooms · 4 beds · 2 baths,57366932,Linda,,Renfrew-Collingwood,49.23854,-123.05431,Entire home/apt,376,3,57,2023-06-07,1.67,2,85,25,22-157141
44031753,Rental unit in Vancouver · ★4.72 · 1 bedroom · 2 beds · 1 bath,55948760,Alex,,West End,49.27942,-123.1299,Entire home/apt,120,30,76,2023-05-22,2.17,6,96,4,Exempt
44034163,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,352938664,Lissa,,Downtown,49.27442,-123.12983,Entire home/apt,225,300,0,,,1,89,0,Exempt
44060556,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,306435670,Sahara Rose,,Downtown,49.2763,-123.12921,Entire home/apt,602,30,17,2020-11-20,0.48,3,179,0,Exempt
44064013,Condo in Vancouver · 2 bedrooms · 2 beds · 2 baths,353290608,Sam,,Downtown Eastside,49.28095,-123.10621,Entire home/apt,119,2,0,,,1,0,0,20-262790
44088975,Rental unit in Vancouver · ★4.82 · 2 bedrooms · 2 beds · 2 baths,22591916,April,,Downtown Eastside,49.28053,-123.10924,Entire home/apt,361,1,73,2023-06-04,2.17,1,35,31,22-157262
44133079,Home in Vancouver · ★4.87 · 1 bedroom · 2 beds · 1 bath,354769837,Marvin XX,,Marpole,49.21246,-123.12174,Entire home/apt,119,2,92,2023-06-05,4.35,2,11,56,23-157603
44140484,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,22096754,Evie,,Mount Pleasant,49.25855,-123.0797,Entire home/apt,110,5,3,2021-08-26,0.09,2,0,0,21 - 157210
44179770,Rental unit in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,60505386,Hamid,,Downtown,49.28852,-123.12402,Entire home/apt,289,1,211,2023-05-28,5.96,2,76,76,23-157337
44181633,Loft in Vancouver · 1 bedroom · 2 beds · 1 bath,355809880,Diana,,Downtown,49.27894,-123.12218,Entire home/apt,99,1,1,2020-08-01,0.03,1,0,0,20-486910
44210108,Guest suite in Vancouver · ★4.83 · 2 bedrooms · 2 beds · 1 bath,5335111,Eric,,South Cambie,49.23588,-123.12584,Entire home/apt,139,2,70,2023-05-27,1.99,18,151,49,23-156763
44227322,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,340427399,Justin,,Victoria-Fraserview,49.22118,-123.05514,Private room,75,2,1,2020-09-04,0.03,1,0,0,
44252533,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,95217850,Mauricio,,Downtown,49.2772,-123.12207,Entire home/apt,130,30,3,2022-07-03,0.21,36,260,1,
44253302,Aparthotel in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,7955073,Times Square Suites Hotel,,West End,49.29232,-123.13462,Entire home/apt,300,30,4,2021-06-23,0.12,3,63,0,Exempt
44267577,Rental unit in Vancouver · ★4.94 · Studio · 1 bed · 1 bath,56384031,Maddi,,Downtown,49.28038,-123.1252,Entire home/apt,81,30,17,2023-04-29,0.52,4,158,7,
44269319,Loft in Vancouver · 1 bedroom · 1 bed · 1 bath,227880483,Elsa,,Hastings-Sunrise,49.28016,-123.05426,Entire home/apt,99,365,1,2022-09-25,0.12,1,292,1,
44306270,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,169212821,Weiwei,,Downtown,49.27403,-123.12521,Entire home/apt,2200,180,0,,,1,179,0,
44307675,Condo in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,4687259,Russ,,Downtown,49.27773,-123.12082,Entire home/apt,180,29,78,2023-03-10,2.39,1,266,5,21-158850
44317516,Condo in Vancouver · ★4.51 · 1 bedroom · 2 beds · 1 bath,268816965,Kelepi,,Downtown Eastside,49.27968,-123.10015,Entire home/apt,275,3,35,2023-05-27,1.06,1,120,24,22-157146
44320972,Condo in Vancouver · 2 bedrooms · 2 beds · 2 baths,357499232,Ajand,,Downtown,49.2752,-123.11126,Entire home/apt,150,30,0,,,1,221,0,
44323728,Condo in Vancouver · 2 bedrooms · 2 beds · 1 bath,231663454,Plan A,,West End,49.28677,-123.13081,Entire home/apt,169,30,0,,,37,126,0,
44326587,Rental unit in Vancouver · ★4.85 · 2 bedrooms · 4 beds · 2 baths,166116403,Ruben,,West End,49.2812,-123.12689,Entire home/apt,417,3,67,2023-05-30,1.93,1,41,37,23-157135
