,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,clusters,cluster
4924,49.22600251,-123.0550442,65,1,16,3.66,4,54,16,0,pink
4925,49.24080337,-123.0537968,125,2,13,2.79,1,32,13,0,pink
4926,49.2277007,-123.053387,59,1,10,2.17,4,101,10,0,pink
4927,49.23869053,-123.0534061,132,2,15,3.57,1,6,15,0,pink
4928,49.27383869,-123.1265242,241,2,20,4.35,3,76,20,0,pink
4929,49.22578082,-123.1327107,396,1,0,0.0,1,5,0,1,purple
4930,49.27710979,-123.1220254,160,30,0,0.0,1,99,0,0,pink
4931,49.27448065,-123.1512775,168,1,19,5.33,1,226,19,2,dark purple
4932,49.27254048,-123.1510027,324,1,20,4.23,1,286,20,2,dark purple
4933,49.2611569,-123.1431278,129,30,0,0.0,112,246,0,2,dark purple
4934,49.262854,-123.1423285,201,30,3,0.88,112,202,3,2,dark purple
4935,49.23137065,-123.0335782,99,30,0,0.0,2,364,0,2,dark purple
4936,49.2768321,-123.1302001,129,30,1,0.36,3,0,1,0,pink
4937,49.23607853,-123.0521581,192,2,1,1.0,1,16,1,0,pink
4938,49.21075,-123.13175,88,1,5,1.85,5,51,5,0,pink
4939,49.21053463,-123.1333276,88,1,4,1.67,5,60,4,0,pink
4940,49.25384929,-123.0965529,443,3,2,2.0,2,338,2,1,purple
4941,49.28147851,-123.0829407,238,1,9,2.97,1,67,9,0,pink
4942,49.23645349,-123.1953955,286,1,8,1.78,16,47,8,0,pink
4943,49.2801638,-123.1347411,92,30,0,0.0,1,315,0,2,dark purple
4944,49.27414272,-123.1514464,573,7,1,0.32,1,176,1,1,purple
4945,49.28071129,-123.125784,264,1,24,5.71,1,74,24,0,pink
4946,49.2616515,-123.1107572,200,30,2,0.83,9,357,2,2,dark purple
4947,49.21156127,-123.0756437,134,1,7,1.89,2,159,7,0,pink
4948,49.21556237,-123.1461997,131,1,2,2.0,3,10,2,0,pink
4949,49.24008323,-123.0707475,181,3,3,0.86,1,116,3,0,pink
4950,49.2148305,-123.1468529,132,1,4,1.38,3,9,4,0,pink
4951,49.2265715,-123.0540494,229,1,1,0.86,4,280,1,2,dark purple
4952,49.285513,-123.0631241,200,30,0,0.0,1,315,0,2,dark purple
4953,49.28163227,-123.0540897,39,30,2,0.8,1,230,2,2,dark purple
4954,49.2652251,-123.0906691,83,4,7,1.69,1,282,7,2,dark purple
4955,49.2497683,-123.0789199,276,2,2,2.0,1,91,2,0,pink
4956,49.27352375,-123.1287796,254,1,16,3.43,112,252,16,2,dark purple
4957,49.24426161,-123.1597504,275,1,1,0.36,1,306,1,2,dark purple
4958,49.2626296,-123.2035511,666,3,0,0.0,1,82,0,1,purple
4959,49.2836534,-123.0456097,114,1,20,5.13,40,82,20,0,pink
4960,49.2439711,-123.1023104,260,30,0,0.0,1,46,0,0,pink
4961,49.28155849,-123.126463,229,30,0,0.0,1,51,0,0,pink
4962,49.2605775,-123.0803588,89,1,1,1.0,8,353,1,2,dark purple
4963,49.26028221,-123.079673,86,1,5,1.5,8,358,5,2,dark purple
4964,49.2743643,-123.149726,328,1,18,4.29,40,26,18,0,pink
4965,49.28511816,-123.1372266,329,30,10,2.17,14,92,10,0,pink
4966,49.27027751,-123.147804,134,30,2,0.63,112,268,2,2,dark purple
4967,49.26901,-123.14583,76,30,3,0.88,112,339,3,2,dark purple
4968,49.23107698,-123.0364806,191,1,7,1.91,2,340,7,2,dark purple
4969,49.26050126,-123.0783608,82,4,4,1.11,8,364,4,2,dark purple
4970,49.25282828,-123.0901985,135,1,0,0.0,13,364,0,2,dark purple
4971,49.25298758,-123.0917029,69,1,0,0.0,14,364,0,2,dark purple
4972,49.25864716,-123.0803044,90,1,1,0.21,8,357,1,2,dark purple
4973,49.28015328,-123.1055982,262,2,18,4.29,1,232,18,2,dark purple
4974,49.22555,-123.0875,72,1,0,0.0,6,322,0,2,dark purple
4975,49.24827567,-123.1033931,156,1,9,2.16,5,247,9,2,dark purple
4976,49.23589,-123.11288,180,30,6,1.62,14,40,6,0,pink
4977,49.23095729,-123.1079293,160,2,7,6.0,1,56,7,0,pink
4978,49.2632,-123.14385,225,30,0,0.0,112,316,0,2,dark purple
4979,49.23180871,-123.102984,100,30,0,0.0,4,0,0,0,pink
4980,49.27459742,-123.1012909,297,6,21,5.43,1,30,21,0,pink
4981,49.2826264,-123.106234,100,30,0,0.0,1,104,0,0,pink
4982,49.23197,-123.15297,139,1,1,1.0,1,128,1,0,pink
4983,49.21916,-123.0756,70,30,1,1.0,5,351,1,2,dark purple
4984,49.2822575,-123.0291137,312,3,18,6.28,2,92,18,0,pink
4985,49.27682019,-123.1336682,417,1,5,2.83,14,47,5,1,purple
4986,49.2873812,-123.1237839,358,3,8,2.64,1,13,8,1,purple
4987,49.28194081,-123.1023595,178,30,2,0.81,112,348,2,2,dark purple
4988,49.2708167,-123.0566814,98,30,1,1.0,1,291,1,2,dark purple
4989,49.2428626,-123.0475561,71,2,10,2.4,2,66,10,0,pink
4990,49.2825,-123.10426,103,30,0,0.0,1,146,0,0,pink
4991,49.24722,-123.03336,98,2,20,4.92,2,116,20,0,pink
4992,49.24722,-123.03336,77,2,4,1.74,2,17,4,0,pink
4993,49.25462635,-123.1781315,388,1,6,2.73,2,117,6,1,purple
4994,49.25866318,-123.1807377,153,1,15,4.09,1,99,15,0,pink
4995,49.2778214,-123.1296535,275,30,0,0.0,1,329,0,2,dark purple
4996,49.24843857,-123.1567633,500,2,1,1.0,2,5,1,1,purple
4997,49.26417,-123.16375,120,30,1,1.0,1,320,1,2,dark purple
4998,49.26618887,-123.1786095,235,2,14,3.33,18,28,14,0,pink
4999,49.2550557,-123.0543513,704,3,0,0.0,1,0,0,1,purple
5000,49.25830241,-123.0801941,92,1,2,1.43,8,364,2,2,dark purple
5001,49.25839306,-123.2111421,244,1,0,0.0,4,59,0,0,pink
5002,49.2775757,-123.1003557,384,2,24,5.85,1,55,24,1,purple
5003,49.243444,-123.0798248,181,1,2,1.22,4,274,2,2,dark purple
5004,49.28830641,-123.125514,267,30,1,0.54,112,278,1,2,dark purple
5005,49.27440415,-123.2085612,545,7,0,0.0,1,137,0,1,purple
5006,49.27908888,-123.0251796,291,2,11,2.84,1,127,11,0,pink
5007,49.25947348,-123.1027286,208,30,1,0.55,112,343,1,2,dark purple
5008,49.24374777,-123.1752236,100,30,0,0.0,1,10,0,0,pink
5009,49.28229703,-123.1244014,439,1,9,2.41,2,171,9,1,purple
5010,49.2416917,-123.1010386,209,30,0,0.0,112,313,0,2,dark purple
5011,49.24691636,-123.0877431,120,30,0,0.0,1,328,0,2,dark purple
5012,49.25423816,-123.0899045,100,1,5,1.67,14,364,5,2,dark purple
5013,49.25308879,-123.0899888,95,1,3,0.76,14,362,3,2,dark purple
5014,49.27516788,-123.1313483,65,30,1,0.88,1,73,1,0,pink
5015,49.28995728,-123.1404863,226,4,2,0.78,3,299,2,2,dark purple
5016,49.22688644,-123.1150504,144,30,0,0.0,1,0,0,0,pink
5017,49.27983513,-123.1266487,90,30,1,0.94,1,251,1,2,dark purple
5018,49.27211211,-123.1612918,198,30,0,0.0,1,127,0,0,pink
5019,49.2600924,-123.078422,88,1,3,2.43,8,364,3,2,dark purple
5020,49.25466845,-123.0918674,125,1,2,0.72,14,355,2,2,dark purple
5021,49.21857834,-123.0685383,398,2,9,2.2,5,58,9,1,purple
5022,49.28250657,-123.1272398,243,2,24,6.15,1,108,24,0,pink
5023,49.2894,-123.05427,694,5,0,0.0,2,158,0,1,purple
5024,49.27962616,-123.1071745,469,2,28,7.12,1,32,28,1,purple
5025,49.2683,-123.1866,100,30,0,0.0,1,64,0,0,pink
5026,49.22629557,-123.1145529,70,30,0,0.0,1,0,0,0,pink
5027,49.27906802,-123.1214369,221,1,21,5.48,1,275,21,2,dark purple
5028,49.2849,-123.02796,158,4,2,2.0,1,146,2,0,pink
5029,49.2792813,-123.1065474,210,3,9,6.59,1,21,9,0,pink
5030,49.25847052,-123.0802209,88,1,4,0.96,8,364,4,2,dark purple
5031,49.26211826,-123.1687863,269,30,2,0.63,112,263,2,2,dark purple
5032,49.23859575,-123.1820043,115,2,2,0.85,6,344,2,2,dark purple
5033,49.26449631,-123.086313,115,30,1,0.48,1,285,1,2,dark purple
5034,49.27787422,-123.1066028,321,1,6,1.51,7,291,6,2,dark purple
5035,49.24867819,-123.0734242,120,3,0,0.0,2,74,0,0,pink
5036,49.27083134,-123.1041141,159,30,1,0.71,2,135,1,0,pink
5037,49.23716,-123.09731,190,3,4,1.15,1,66,4,0,pink
5038,49.22555841,-123.1287181,388,3,0,0.0,1,293,0,1,purple
5039,49.25501984,-123.0897792,91,1,3,0.98,14,364,3,2,dark purple
5040,49.28798942,-123.1276416,195,30,0,0.0,3,281,0,2,dark purple
5041,49.23139361,-123.1483359,172,2,15,5.49,1,186,15,2,dark purple
5042,49.21639964,-123.0589635,143,5,5,2.34,1,50,5,0,pink
5043,49.24040519,-123.1821809,121,2,2,2.0,6,340,2,2,dark purple
5044,49.25983873,-123.1472223,139,2,9,2.41,1,11,9,0,pink
5045,49.25066129,-123.0872863,102,30,2,0.83,1,185,2,2,dark purple
5046,49.26037,-123.07903,88,1,1,1.0,8,364,1,2,dark purple
5047,49.23840694,-123.1821587,99,2,5,1.6,6,350,5,2,dark purple
5048,49.23844754,-123.1800682,81,2,9,2.87,6,291,9,2,dark purple
5049,49.23884353,-123.1819542,99,1,5,2.11,6,349,5,2,dark purple
5050,49.24012126,-123.1801766,111,2,3,1.29,6,330,3,2,dark purple
5051,49.24963819,-123.1819481,94,1,8,2.42,8,133,8,0,pink
5052,49.28753669,-123.1266154,180,30,0,0.0,3,312,0,2,dark purple
5053,49.2877222,-123.1267882,240,30,0,0.0,3,302,0,2,dark purple
5054,49.27884537,-123.1072951,367,1,22,7.25,40,41,22,1,purple
5055,49.25774,-123.08788,124,30,2,0.82,1,295,2,2,dark purple
5056,49.26628124,-123.0624192,450,6,0,0.0,1,170,0,1,purple
5057,49.21449,-123.13104,170,3,4,1.9,3,20,4,0,pink
5058,49.28793638,-123.1279522,348,4,27,6.81,4,97,27,1,purple
5059,49.2736973,-123.1179254,250,30,0,0.0,2,278,0,2,dark purple
5060,49.26157367,-123.1419616,181,2,2,2.0,1,51,2,0,pink
5061,49.27986,-123.10665,189,2,23,6.05,2,18,23,0,pink
5062,49.26677,-123.09717,172,2,3,2.37,1,60,3,0,pink
5063,49.24975,-123.19906,746,7,0,0.0,1,3,0,1,purple
5064,49.2874104,-123.1283507,425,4,25,7.14,4,72,25,1,purple
5065,49.25777594,-123.1709853,399,3,12,3.24,1,33,12,1,purple
5066,49.26966629,-123.1020119,212,1,13,4.06,1,70,13,0,pink
5067,49.23552,-123.13608,286,30,2,0.91,2,191,2,2,dark purple
5068,49.27308,-123.16006,105,30,0,0.0,112,296,0,2,dark purple
5069,49.27940324,-123.1069763,258,1,14,4.08,40,134,14,0,pink
5070,49.25696445,-123.1212314,140,30,1,0.48,3,100,1,0,pink
5071,49.21186471,-123.0625935,100,30,0,0.0,1,38,0,0,pink
5072,49.25752117,-123.0786483,149,1,13,4.94,1,66,13,0,pink
5073,49.2792813,-123.1065474,266,2,24,6.86,1,308,24,2,dark purple
5074,49.2584359,-123.0831256,280,2,0,0.0,1,64,0,0,pink
5075,49.2764841,-123.1296261,350,30,0,0.0,1,320,0,2,dark purple
5076,49.21335781,-123.0633326,89,30,1,0.43,3,184,1,2,dark purple
5077,49.2472416,-123.0334158,76,1,0,0.0,1,57,0,0,pink
5078,49.25508,-123.09017,88,1,2,0.53,13,364,2,2,dark purple
5079,49.28320436,-123.0525118,116,1,28,8.0,1,24,28,0,pink
5080,49.25729,-123.1062,517,2,14,4.08,112,331,14,1,purple
5081,49.26797078,-123.1021729,225,1,6,1.65,1,93,6,0,pink
5082,49.27852001,-123.1075002,237,1,17,4.81,4,115,17,0,pink
5083,49.23475989,-123.1314532,358,2,0,0.0,4,145,0,1,purple
5084,49.24234204,-123.0791272,99,1,6,1.51,4,289,6,2,dark purple
5085,49.2345453,-123.129583,158,2,0,0.0,4,96,0,0,pink
5086,49.28013074,-123.1211844,223,2,25,8.24,1,27,25,0,pink
5087,49.2754436,-123.0562554,249,2,15,3.88,1,117,15,0,pink
5088,49.23841148,-123.0800556,179,3,15,4.02,1,146,15,0,pink
5089,49.23382784,-123.0519928,135,2,3,0.8,1,347,3,2,dark purple
5090,49.28322585,-123.1191953,242,4,8,2.24,1,294,8,2,dark purple
5091,49.27542,-123.11646,500,30,0,0.0,36,159,0,1,purple
5092,49.2781883,-123.1061842,234,5,3,2.05,1,42,3,0,pink
5093,49.27813309,-123.1209075,389,4,15,4.95,4,129,15,1,purple
5094,49.20625,-123.03167,359,1,8,2.16,14,40,8,1,purple
5095,49.21629278,-123.0543655,661,1,4,4.0,2,74,4,1,purple
5096,49.27242078,-123.1615705,271,1,3,1.29,1,298,3,2,dark purple
5097,49.20727104,-123.139807,175,3,4,1.82,2,195,4,2,dark purple
5098,49.2627553,-123.2118634,280,1,8,3.12,1,69,8,0,pink
5099,49.28028,-123.12615,214,2,8,2.89,1,2,8,0,pink
5100,49.24159392,-123.0423895,171,1,13,4.02,40,46,13,0,pink
5101,49.2881788,-123.1277554,380,30,0,0.0,3,333,0,2,dark purple
5102,49.27989098,-123.1084359,489,1,25,7.14,1,119,25,1,purple
5103,49.28366346,-123.1034404,125,30,0,0.0,12,341,0,2,dark purple
5104,49.25864094,-123.1672506,252,2,35,9.46,1,233,35,2,dark purple
5105,49.27991651,-123.0721844,115,30,0,0.0,1,280,0,2,dark purple
5106,49.2811822,-123.1252069,244,1,28,8.57,1,12,28,0,pink
5107,49.26368659,-123.0915181,214,1,0,0.0,1,356,0,2,dark purple
5108,49.2770575,-123.1296384,199,30,0,0.0,1,364,0,2,dark purple
5109,49.26591403,-123.0987434,250,3,6,2.02,2,1,6,0,pink
5110,49.28306535,-123.1313256,453,1,14,5.0,16,215,14,1,purple
5111,49.27958441,-123.1087493,446,2,4,1.82,1,308,4,1,purple
5112,49.25272111,-123.1784043,193,1,6,2.05,2,109,6,0,pink
5113,49.2738472,-123.1257407,161,30,0,0.0,1,105,0,0,pink
5114,49.253163,-123.0914931,156,1,0,0.0,13,364,0,2,dark purple
5115,49.25500414,-123.091717,160,1,1,0.6,14,364,1,2,dark purple
5116,49.2591698,-123.1057091,950,30,0,0.0,1,341,0,1,purple
5117,49.2282126,-123.0741579,147,2,23,6.33,1,57,23,0,pink
5118,49.27822339,-123.1003914,249,2,11,3.06,4,98,11,0,pink
5119,49.2793,-123.0458921,145,2,9,2.57,1,200,9,2,dark purple
5120,49.2691332,-123.1072664,437,30,5,2.24,1,346,5,1,purple
5121,49.28988665,-123.1267976,130,30,1,1.0,1,234,1,2,dark purple
5122,49.20932572,-123.0682586,182,1,5,4.17,4,48,5,0,pink
5123,49.20918903,-123.0681799,168,1,1,1.0,4,196,1,2,dark purple
5124,49.2769749,-123.0639104,366,4,5,1.85,2,13,5,1,purple
5125,49.25670812,-123.0468673,350,30,0,0.0,3,312,0,2,dark purple
5126,49.29002756,-123.1258491,250,30,0,0.0,3,277,0,2,dark purple
5127,49.2793139,-123.0555253,45,30,0,0.0,1,0,0,0,pink
5128,49.22640903,-123.1273512,150,1,7,5.68,1,23,7,0,pink
5129,49.2278187,-123.1264729,247,2,5,3.95,5,284,5,2,dark purple
5130,49.24249,-123.02589,219,2,8,3.04,5,294,8,2,dark purple
5131,49.24218542,-123.1570276,582,2,13,4.02,112,348,13,1,purple
5132,49.24220209,-123.155496,114,30,0,0.0,112,355,0,2,dark purple
5133,49.24232096,-123.1569573,46,30,1,0.64,112,363,1,2,dark purple
5134,49.21168841,-123.1335711,539,3,1,1.0,5,21,1,1,purple
5135,49.26923706,-123.1022273,202,3,15,4.64,3,58,15,0,pink
5136,49.25487,-123.09203,200,1,0,0.0,13,364,0,2,dark purple
5137,49.24172631,-123.1008568,117,30,1,1.0,112,344,1,2,dark purple
5138,49.26306919,-123.0806279,93,30,0,0.0,112,332,0,2,dark purple
5139,49.26441147,-123.0805526,140,30,0,0.0,112,359,0,2,dark purple
5140,49.27918567,-123.1254336,258,2,18,5.35,1,20,18,0,pink
5141,49.27894627,-123.1316019,253,7,6,2.81,1,94,6,0,pink
5142,49.25110418,-123.1743315,299,1,3,1.0,3,138,3,0,pink
5143,49.24966785,-123.1723989,99,1,2,0.78,3,183,2,2,dark purple
5144,49.25185586,-123.1740541,117,1,1,0.33,3,199,1,2,dark purple
5145,49.28105417,-123.1276592,645,3,18,5.29,28,134,18,1,purple
5146,49.22518482,-123.1677508,400,3,7,2.39,2,53,7,1,purple
5147,49.27775283,-123.0992645,417,1,8,2.67,2,326,8,1,purple
5148,49.28008386,-123.1242451,486,3,8,3.43,1,140,8,1,purple
5149,49.2778214,-123.1296535,200,30,1,0.7,1,1,1,0,pink
5150,49.27812828,-123.1316081,110,30,1,0.88,2,271,1,2,dark purple
5151,49.28004055,-123.108708,155,30,0,0.0,2,339,0,2,dark purple
5152,49.28651281,-123.1241786,549,28,0,0.0,10,364,0,1,purple
5153,49.28306056,-123.1311184,528,3,20,6.12,3,66,20,1,purple
5154,49.28497794,-123.1291164,233,2,15,4.59,3,75,15,0,pink
5155,49.28037379,-123.1308453,356,2,12,3.71,3,69,12,1,purple
5156,49.2864419,-123.1152959,189,30,0,0.0,3,281,0,2,dark purple
5157,49.26799942,-123.1002841,276,1,3,1.8,2,191,3,2,dark purple
5158,49.23156336,-123.1610421,115,1,11,9.43,9,63,11,0,pink
5159,49.23120578,-123.158411,101,1,5,4.29,9,63,5,0,pink
5160,49.24145842,-123.1418251,408,7,0,0.0,1,210,0,1,purple
5161,49.2793016,-123.1078507,108,2,15,4.55,3,27,15,0,pink
5162,49.26695368,-123.1560635,83,30,1,1.0,112,344,1,2,dark purple
5163,49.24517731,-123.1489099,890,5,0,0.0,1,143,0,1,purple
5164,49.2738936,-123.1312334,258,30,1,1.0,1,262,1,2,dark purple
5165,49.28135,-123.10317,211,1,19,6.33,40,5,19,0,pink
5166,49.25598689,-123.1092492,650,3,0,0.0,1,17,0,1,purple
5167,49.23771021,-123.1741816,860,1,2,0.62,7,331,2,1,purple
5168,49.28025,-123.1073,527,2,0,0.0,1,319,0,1,purple
5169,49.25237643,-123.1793737,318,1,11,3.59,5,0,11,0,pink
5170,49.2850669,-123.1249872,300,30,0,0.0,1,335,0,2,dark purple
5171,49.25253294,-123.0408636,126,3,10,3.06,1,19,10,0,pink
5172,49.28820315,-123.1308486,165,30,0,0.0,1,210,0,2,dark purple
5173,49.26156619,-123.102795,112,30,2,0.85,112,353,2,2,dark purple
5174,49.26605168,-123.1571451,187,30,0,0.0,112,323,0,2,dark purple
5175,49.28148639,-123.1032056,261,2,0,0.0,1,52,0,0,pink
5176,49.26534914,-123.1570544,69,30,2,0.85,112,363,2,2,dark purple
5177,49.27306928,-123.1643012,343,30,0,0.0,1,119,0,1,purple
5178,49.22659337,-123.1497699,102,1,4,2.73,2,64,4,0,pink
5179,49.2462862,-123.0958624,985,5,4,2.86,1,313,4,1,purple
5180,49.27936,-123.10976,700,5,0,0.0,1,364,0,1,purple
5181,49.2688915,-123.1012099,326,1,15,4.95,1,65,15,0,pink
5182,49.24989968,-123.0803112,293,1,10,5.36,1,277,10,2,dark purple
5183,49.26060266,-123.1854245,136,1,13,4.19,4,72,13,0,pink
5184,49.26890815,-123.174211,214,2,13,3.98,1,213,13,2,dark purple
5185,49.2397203,-123.1167952,227,30,0,0.0,2,1,0,0,pink
5186,49.2147438,-123.1422107,710,2,0,0.0,1,0,0,1,purple
5187,49.26040519,-123.1397925,147,30,0,0.0,112,350,0,2,dark purple
5188,49.26222137,-123.1390884,154,30,0,0.0,112,325,0,2,dark purple
5189,49.26260997,-123.1409464,75,30,0,0.0,112,299,0,2,dark purple
5190,49.2581879,-123.0466649,399,30,0,0.0,112,312,0,1,purple
5191,49.24014338,-123.1626137,270,1,5,2.68,2,9,5,0,pink
5192,49.27647553,-123.124273,769,3,5,2.14,1,281,5,1,purple
5193,49.27998688,-123.1067951,301,1,0,0.0,3,15,0,0,pink
5194,49.25205983,-123.0818721,40,30,0,0.0,1,311,0,2,dark purple
5195,49.24936166,-123.1141667,180,10,0,0.0,3,160,0,2,dark purple
5196,49.27804704,-123.1065471,153,30,0,0.0,5,253,0,2,dark purple
5197,49.2788408,-123.107399,311,2,14,4.62,1,22,14,0,pink
5198,49.28107494,-123.1108607,181,5,0,0.0,2,303,0,2,dark purple
5199,49.28697,-123.13125,202,2,11,3.63,2,100,11,0,pink
5200,49.27931571,-123.1197172,147,1,33,11.0,1,8,33,0,pink
5201,49.23371795,-123.0644438,211,1,0,0.0,3,78,0,0,pink
5202,49.2247083,-123.1301433,122,30,0,0.0,40,170,0,2,dark purple
5203,49.27058339,-123.038676,125,1,22,10.48,1,222,22,2,dark purple
5204,49.2792118,-123.1214803,258,1,19,7.4,1,101,19,0,pink
5205,49.22365907,-123.1048036,197,1,5,3.49,14,75,5,0,pink
5206,49.2801052,-123.1085108,375,2,5,3.06,1,271,5,1,purple
5207,49.2796875,-123.1259891,379,2,0,0.0,1,5,0,1,purple
5208,49.27616977,-123.1275099,239,30,2,2.0,1,286,2,2,dark purple
5209,49.26153499,-123.1909851,181,1,3,1.23,5,88,3,0,pink
5210,49.22353019,-123.1051106,99,5,0,0.0,1,91,0,0,pink
5211,49.2801011,-123.12652,240,1,2,2.0,1,22,2,0,pink
5212,49.23821149,-123.037842,150,1,10,3.3,1,87,10,0,pink
5213,49.21888608,-123.0592787,70,30,0,0.0,1,0,0,0,pink
5214,49.23575816,-123.1736642,268,1,1,0.71,7,341,1,2,dark purple
5215,49.25443847,-123.1919273,141,1,7,7.0,1,89,7,0,pink
5216,49.2760599,-123.1263026,411,3,6,2.4,4,52,6,1,purple
5217,49.27845271,-123.0971845,157,2,5,5.0,2,344,5,2,dark purple
5218,49.26976209,-123.0999116,225,1,9,6.14,40,34,9,0,pink
5219,49.27607202,-123.1311821,100,30,0,0.0,2,251,0,2,dark purple
5220,49.27808362,-123.1080387,364,30,0,0.0,1,275,0,2,dark purple
5221,49.24110384,-123.1308224,379,2,9,3.8,2,45,9,1,purple
5222,49.27803611,-123.1304891,225,1,4,3.75,1,108,4,0,pink
5223,49.27357324,-123.1303493,220,1,0,0.0,1,342,0,2,dark purple
5224,49.24837715,-123.0505158,89,30,1,0.79,3,352,1,2,dark purple
5225,49.26275626,-123.0891643,240,2,10,4.35,2,31,10,0,pink
5226,49.2771293,-123.1286393,130,30,0,0.0,1,281,0,2,dark purple
5227,49.28024684,-123.1184099,207,1,5,2.54,1,270,5,2,dark purple
5228,49.27632004,-123.1335596,230,2,8,4.36,1,59,8,0,pink
5229,49.26237131,-123.0989491,300,30,0,0.0,1,225,0,2,dark purple
5230,49.24118547,-123.0761278,96,1,1,1.0,2,133,1,0,pink
5231,49.27716,-123.12547,120,2,6,2.07,4,48,6,0,pink
5232,49.2493503,-123.1682719,218,3,5,2.11,2,270,5,2,dark purple
5233,49.2745,-123.15079,999,5,0,0.0,10,317,0,1,purple
5234,49.26713764,-123.1817189,289,5,0,0.0,1,101,0,0,pink
5235,49.26537415,-123.0818303,253,2,12,3.96,1,185,12,2,dark purple
5236,49.27838188,-123.1077737,357,30,0,0.0,1,179,0,1,purple
5237,49.22830976,-123.1980092,363,1,0,0.0,2,29,0,1,purple
5238,49.2148305,-123.1468529,131,1,3,3.0,3,12,3,0,pink
5239,49.2308546,-123.0691437,92,4,0,0.0,3,282,0,2,dark purple
5240,49.22973402,-123.0687252,97,4,0,0.0,3,349,0,2,dark purple
5241,49.2792118,-123.1214803,293,2,13,4.76,3,113,13,0,pink
5242,49.24492519,-123.1164964,243,30,0,0.0,1,112,0,0,pink
5243,49.2768757,-123.1272035,303,2,8,4.9,1,78,8,0,pink
5244,49.27013678,-123.1035455,60,30,0,0.0,1,0,0,0,pink
5245,49.23724759,-123.1047277,156,1,7,2.92,1,191,7,2,dark purple
5246,49.23815418,-123.0479719,127,1,9,3.91,2,105,9,0,pink
5247,49.2695474,-123.1100617,100,30,0,0.0,3,225,0,2,dark purple
5248,49.21633153,-123.0556125,611,1,0,0.0,2,0,0,1,purple
5249,49.2590282,-123.1565871,105,30,0,0.0,1,76,0,0,pink
5250,49.2355511,-123.1390852,153,3,2,0.87,2,40,2,0,pink
5251,49.24313874,-123.1721942,320,30,0,0.0,1,226,0,2,dark purple
5252,49.2445321,-123.0724533,192,2,6,4.39,1,93,6,0,pink
5253,49.2777106,-123.1210817,139,30,0,0.0,10,304,0,2,dark purple
5254,49.2790477,-123.1102094,499,2,4,2.86,1,319,4,1,purple
5255,49.2792358,-123.1176755,122,30,0,0.0,1,123,0,0,pink
5256,49.26601579,-123.2137611,160,1,11,3.98,1,52,11,0,pink
5257,49.27059693,-123.1391802,130,30,0,0.0,1,251,0,2,dark purple
5258,49.28828093,-123.1419543,173,6,0,0.0,1,63,0,0,pink
5259,49.2891936,-123.1422683,220,4,1,1.0,3,321,1,2,dark purple
5260,49.28807234,-123.1263112,275,30,0,0.0,1,299,0,2,dark purple
5261,49.2397481,-123.0490655,112,1,3,3.0,2,108,3,0,pink
5262,49.2812772,-123.083988,227,2,15,6.08,1,137,15,0,pink
5263,49.24191392,-123.1170428,265,7,5,2.31,16,2,5,0,pink
