,listing_id,variable,value
1154,24559993,price,105.0
1155,24561319,price,179.0
1156,24634635,price,259.0
1157,24646416,price,256.0
1158,24650295,price,98.0
1159,24658451,price,120.0
1160,24658559,price,220.0
1161,24660020,price,284.0
1162,24671100,price,225.0
1163,24703143,price,419.0
1164,24718014,price,50.0
1165,24738177,price,78.0
1166,24748690,price,200.0
1167,24754197,price,100.0
1168,24755125,price,220.0
1169,24756081,price,276.0
1170,24759144,price,136.0
1171,24797319,price,180.0
1172,24801728,price,199.0
1173,24809164,price,171.0
1174,24830620,price,350.0
1175,24832706,price,165.0
1176,24835418,price,200.0
1177,24853244,price,85.0
1178,24874294,price,85.0
1179,24876227,price,174.0
1180,24886919,price,129.0
1181,24895883,price,425.0
1182,24896061,price,260.0
1183,24918275,price,205.0
1184,24920942,price,110.0
1185,24946435,price,436.0
1186,24946452,price,150.0
1187,24948099,price,65.0
1188,24961531,price,125.0
1189,24968566,price,107.0
1190,24983102,price,187.0
1191,24993810,price,140.0
1192,25013154,price,171.0
1193,25034146,price,382.0
1194,25074332,price,175.0
1195,25076407,price,130.0
1196,25080824,price,195.0
1197,25087027,price,68.0
1198,25102944,price,161.0
1199,25103609,price,127.0
1200,25109301,price,295.0
1201,25129693,price,366.0
1202,25142791,price,107.0
1203,25157667,price,100.0
1204,25166793,price,200.0
1205,25168981,price,90.0
1206,25181840,price,175.0
1207,25193115,price,70.0
1208,25193768,price,130.0
1209,25213246,price,183.0
1210,25216365,price,158.0
1211,25234314,price,312.0
1212,25256952,price,208.0
1213,25264363,price,350.0
1214,25270770,price,90.0
1215,25314294,price,175.0
1216,25320714,price,300.0
1217,25346154,price,210.0
1218,25351552,price,399.0
1219,25352164,price,169.0
1220,25352392,price,500.0
1221,25369132,price,243.0
1222,25412425,price,115.0
1223,25432407,price,65.0
1224,25479410,price,279.0
1225,25492892,price,248.0
1226,25514583,price,257.0
1227,25521321,price,186.0
1228,25549877,price,80.0
1229,25670128,price,116.0
1230,25670214,price,130.0
1231,25731269,price,99.0
1232,25747863,price,178.0
1233,25749994,price,700.0
1234,25750741,price,475.0
1235,25750918,price,120.0
1236,25751097,price,65.0
1237,25752951,price,55.0
1238,25808265,price,175.0
1239,25811044,price,85.0
1240,25831764,price,63.0
1241,25841119,price,165.0
1242,25863673,price,400.0
1243,25875124,price,325.0
1244,25895164,price,225.0
1245,25915148,price,90.0
1246,25943082,price,65.0
1247,25943228,price,357.0
1248,25944851,price,100.0
1249,25947820,price,125.0
1250,25973255,price,138.0
1251,25978732,price,224.0
1252,26007923,price,175.0
1253,26034304,price,192.0
1254,26043557,price,125.0
1255,26102686,price,197.0
1256,26127040,price,209.0
1257,26133024,price,198.0
1258,26160268,price,212.0
1259,26191400,price,150.0
1260,26193323,price,140.0
1261,26204770,price,70.0
1262,26231164,price,89.0
1263,26235197,price,573.0
1264,26235906,price,130.0
1265,26259104,price,229.0
1266,26284294,price,288.0
1267,26295935,price,219.0
1268,26303866,price,190.0
1269,26305770,price,300.0
1270,26306399,price,112.0
1271,26307955,price,175.0
1272,26312844,price,88.0
1273,26323484,price,197.0
1274,26337636,price,90.0
1275,26342358,price,69.0
1276,26356375,price,229.0
1277,26365689,price,433.0
1278,26367350,price,272.0
1279,26396221,price,834.0
1280,26396327,price,400.0
1281,26405239,price,235.0
1282,26419301,price,175.0
1283,26425408,price,375.0
1284,26471674,price,54.0
1285,26473360,price,250.0
1286,26497482,price,146.0
1287,26503859,price,295.0
1288,26505492,price,55.0
1289,26524234,price,166.0
1290,26532098,price,220.0
1291,26574530,price,180.0
1292,26596850,price,105.0
1293,26605128,price,85.0
1294,26639179,price,170.0
1295,26641669,price,500.0
1296,26671279,price,595.0
1297,26717650,price,738.0
1298,26755609,price,120.0
1299,26756317,price,80.0
1300,26777676,price,164.0
1301,26779568,price,175.0
1302,26788017,price,150.0
1303,26790723,price,259.0
1304,26801360,price,66.0
1305,26815901,price,175.0
1306,26840662,price,100.0
1307,26841208,price,254.0
1308,26843460,price,167.0
1309,26846418,price,359.0
1310,26870031,price,367.0
1311,26872346,price,164.0
1312,26878524,price,176.0
1313,26905511,price,154.0
1314,26928315,price,206.0
1315,26945692,price,60.0
1316,26956652,price,105.0
1317,26957873,price,264.0
1318,26993575,price,450.0
1319,27020554,price,264.0
1320,27023747,price,318.0
1321,27023757,price,90.0
1322,27030333,price,96.0
1323,27054153,price,216.0
1324,27054773,price,243.0
1325,27057251,price,104.0
1326,27092584,price,413.0
1327,27110258,price,157.0
1328,27112358,price,99.0
1329,27133016,price,100.0
1330,27138486,price,125.0
1331,27142122,price,275.0
1332,27143209,price,70.0
1333,27172372,price,116.0
1334,27191813,price,149.0
1335,27201911,price,259.0
1336,27202884,price,40.0
1337,27225802,price,125.0
1338,27257931,price,264.0
1339,27265522,price,108.0
1340,27268683,price,250.0
1341,27281997,price,245.0
1342,27283748,price,250.0
1343,27314632,price,100.0
1344,27316956,price,100.0
1345,27350645,price,231.0
1346,27377931,price,163.0
1347,27391721,price,236.0
1348,27393918,price,116.0
1349,27399165,price,185.0
1350,27399318,price,90.0
1351,27459230,price,254.0
1352,27459578,price,245.0
1353,27466923,price,250.0
1354,27492885,price,150.0
1355,27508424,price,150.0
1356,27509280,price,57.0
1357,27514047,price,98.0
1358,27530828,price,95.0
1359,27554125,price,84.0
1360,27561314,price,150.0
1361,27609691,price,132.0
1362,27614109,price,76.0
1363,27629549,price,114.0
1364,27638711,price,245.0
1365,27641406,price,399.0
1366,27656393,price,264.0
1367,27662224,price,252.0
1368,27695390,price,500.0
1369,27706117,price,322.0
1370,27706507,price,150.0
1371,27740401,price,137.0
1372,27753261,price,150.0
1373,27759917,price,80.0
1374,27763197,price,165.0
1375,27778807,price,289.0
1376,27791241,price,350.0
1377,27833919,price,118.0
1378,27837513,price,90.0
1379,27875647,price,245.0
1380,27878050,price,131.0
1381,27880864,price,120.0
1382,27900319,price,700.0
1383,27903059,price,125.0
1384,27903066,price,220.0
1385,27981581,price,124.0
1386,28008912,price,242.0
1387,28032949,price,80.0
1388,28049283,price,499.0
1389,28053100,price,149.0
1390,28073739,price,475.0
1391,28083134,price,109.0
1392,28107117,price,189.0
1393,28127771,price,70.0
1394,28127976,price,120.0
1395,28154661,price,175.0
1396,28178697,price,178.0
1397,28207765,price,92.0
1398,28220710,price,93.0
1399,28225952,price,120.0
1400,28228002,price,102.0
1401,28233949,price,237.0
1402,28256722,price,300.0
1403,28311114,price,85.0
1404,28317472,price,170.0
1405,28318264,price,240.0
1406,28320956,price,138.0
1407,28331525,price,200.0
1408,28334569,price,202.0
1409,28364428,price,110.0
1410,28374232,price,129.0
1411,28390229,price,94.0
1412,28412613,price,140.0
1413,28415508,price,78.0
1414,28443544,price,85.0
1415,28444036,price,295.0
1416,28446375,price,100.0
1417,28464480,price,87.0
1418,28498818,price,150.0
1419,28544724,price,130.0
1420,28583815,price,208.0
1421,28586415,price,329.0
1422,28605400,price,199.0
1423,28674567,price,405.0
1424,28691819,price,90.0
1425,28697899,price,312.0
1426,28699576,price,350.0
1427,28715022,price,104.0
1428,28718335,price,150.0
1429,28722542,price,281.0
1430,28735887,price,111.0
1431,28740196,price,100.0
1432,28760438,price,134.0
1433,28785104,price,170.0
1434,28815787,price,110.0
1435,28815819,price,400.0
1436,28873745,price,160.0
1437,28910369,price,235.0
1438,28934999,price,160.0
1439,28941586,price,97.0
1440,28942942,price,40.0
1441,28986945,price,56.0
1442,28987551,price,45.0
1443,28987554,price,45.0
1444,29015803,price,79.0
1445,29038663,price,137.0
1446,29038862,price,69.0
1447,29075223,price,256.0
1448,29131502,price,242.0
1449,29149436,price,114.0
1450,29158901,price,350.0
1451,29165303,price,140.0
1452,29177848,price,99.0
1453,29184741,price,150.0
1454,29187281,price,179.0
1455,29214094,price,139.0
1456,29236428,price,339.0
1457,29238817,price,250.0
1458,29244633,price,216.0
1459,29266447,price,160.0
1460,29279647,price,165.0
1461,29393169,price,233.0
1462,29462560,price,89.0
1463,29481528,price,125.0
1464,29516388,price,99.0
1465,29548839,price,151.0
1466,29593493,price,300.0
1467,29649427,price,475.0
1468,29679599,price,527.0
1469,29703650,price,109.0
1470,29736759,price,50.0
1471,29742641,price,190.0
1472,29742927,price,236.0
1473,29765542,price,62.0
1474,29778330,price,275.0
1475,29780872,price,100.0
1476,29795231,price,415.0
1477,29799311,price,118.0
1478,29802812,price,306.0
1479,29803139,price,185.0
1480,29806602,price,200.0
1481,29826279,price,135.0
1482,29835925,price,120.0
1483,29860889,price,68.0
1484,29900725,price,692.0
1485,29987830,price,200.0
1486,29991290,price,423.0
1487,29998069,price,251.0
1488,29998095,price,113.0
1489,30012715,price,110.0
1490,30013824,price,155.0
1491,30014538,price,123.0
1492,30017511,price,200.0
1493,30051172,price,207.0
1494,30069730,price,270.0
1495,30083690,price,123.0
1496,30112138,price,130.0
1497,30130446,price,120.0
1498,30133503,price,120.0
1499,30147059,price,75.0
1500,30204180,price,550.0
1501,30204807,price,229.0
1502,30206363,price,349.0
1503,30207221,price,165.0
1504,30213093,price,50.0
1505,30229887,price,125.0
1506,30238086,price,125.0
1507,30318796,price,150.0
1508,30322369,price,170.0
1509,30327106,price,165.0
1510,30329954,price,120.0
1511,30345097,price,329.0
1512,30346694,price,175.0
1513,30346862,price,596.0
1514,30352025,price,995.0
1515,30355890,price,290.0
1516,30371290,price,428.0
1517,30373419,price,515.0
1518,30431283,price,240.0
1519,30447982,price,225.0
1520,30464949,price,165.0
1521,30487322,price,232.0
1522,30502873,price,550.0
1523,30557868,price,92.0
1524,30559784,price,78.0
1525,30584324,price,175.0
1526,30589887,price,150.0
1527,30592428,price,85.0
1528,30689243,price,233.0
1529,30743342,price,199.0
1530,30768655,price,175.0
1531,30856530,price,125.0
1532,30885025,price,309.0
1533,30892524,price,150.0
1534,30914254,price,203.0
1535,30965700,price,99.0
1536,30994676,price,150.0
1537,31039997,price,130.0
1538,31101733,price,149.0
1539,31122370,price,65.0
1540,31124621,price,99.0
1541,31128900,price,252.0
1542,31147902,price,60.0
1543,31178487,price,450.0
1544,31238073,price,131.0
1545,31239574,price,120.0
1546,31240187,price,120.0
1547,31242596,price,255.0
1548,31264316,price,395.0
1549,31294810,price,115.0
1550,31317039,price,120.0
1551,31317042,price,250.0
1552,31338715,price,122.0
1553,31339164,price,90.0
1554,31340160,price,55.0
1555,31387750,price,600.0
1556,31388423,price,101.0
1557,31419801,price,61.0
1558,31444609,price,175.0
1559,31444945,price,556.0
1560,31444953,price,210.0
1561,31445122,price,579.0
1562,31445146,price,210.0
1563,31494152,price,281.0
1564,31542303,price,75.0
1565,31543440,price,175.0
1566,31558615,price,120.0
1567,31570080,price,125.0
1568,31646868,price,131.0
1569,31669586,price,240.0
1570,31758873,price,320.0
1571,31760440,price,275.0
1572,31799624,price,165.0
1573,31800789,price,165.0
1574,31806238,price,582.0
1575,31808407,price,170.0
1576,31833644,price,450.0
1577,31854395,price,262.0
1578,31898791,price,500.0
1579,31909553,price,236.0
1580,31929412,price,260.0
1581,31934285,price,46.0
1582,31941008,price,216.0
1583,32013288,price,664.0
1584,32041648,price,280.0
1585,32043949,price,79.0
1586,32044207,price,83.0
1587,32069175,price,125.0
1588,32089495,price,50.0
1589,32089571,price,113.0
1590,32095549,price,140.0
1591,32108967,price,150.0
1592,32115125,price,140.0
1593,32127471,price,139.0
1594,32135798,price,55.0
1595,32160848,price,129.0
1596,32162289,price,363.0
1597,32164701,price,120.0
1598,32172374,price,285.0
1599,32186644,price,127.0
1600,32195144,price,224.0
1601,32238733,price,145.0
1602,32239730,price,98.0
1603,32253921,price,89.0
1604,32257227,price,234.0
1605,32420319,price,165.0
1606,32445259,price,200.0
1607,32525438,price,285.0
1608,32550553,price,145.0
1609,32571178,price,110.0
1610,32587632,price,110.0
1611,32609766,price,97.0
1612,32611986,price,108.0
1613,32620540,price,175.0
1614,32631477,price,370.0
1615,32638572,price,200.0
1616,32640895,price,168.0
1617,32641690,price,149.0
1618,32645619,price,250.0
1619,32646786,price,128.0
1620,32668529,price,159.0
1621,32697640,price,120.0
1622,32715187,price,135.0
1623,32750167,price,251.0
1624,32751875,price,235.0
1625,32815298,price,56.0
1626,32819750,price,750.0
1627,32837656,price,118.0
1628,32872579,price,458.0
1629,32875617,price,275.0
1630,32876783,price,818.0
1631,32890442,price,165.0
1632,32898892,price,94.0
1633,32902275,price,70.0
1634,32913732,price,165.0
1635,32914663,price,168.0
1636,32941091,price,152.0
1637,32944486,price,111.0
1638,32945266,price,400.0
1639,32947268,price,50.0
1640,32962975,price,429.0
1641,32982064,price,248.0
1642,32982427,price,114.0
1643,32985306,price,65.0
1644,32990894,price,140.0
1645,33022369,price,400.0
1646,33041847,price,141.0
1647,33073432,price,129.0
1648,33087883,price,319.0
1649,33093120,price,120.0
1650,33097298,price,62.0
1651,33097585,price,222.0
1652,33098749,price,120.0
1653,33119331,price,160.0
1654,33166483,price,626.0
1655,33195011,price,509.0
1656,33197218,price,274.0
1657,33230188,price,72.0
1658,33276869,price,709.0
1659,33288404,price,200.0
1660,33296736,price,192.0
1661,33299354,price,190.0
1662,33340994,price,60.0
1663,33350822,price,319.0
1664,33368809,price,45.0
1665,33378813,price,230.0
1666,33394551,price,258.0
1667,33399273,price,138.0
1668,33433323,price,249.0
1669,33447017,price,175.0
1670,33450073,price,800.0
1671,33450536,price,153.0
1672,33451717,price,300.0
1673,33523843,price,399.0
1674,33531235,price,70.0
1675,33544332,price,150.0
1676,33551463,price,50.0
1677,33552397,price,225.0
1678,33555765,price,104.0
1679,33556644,price,175.0
1680,33558870,price,96.0
1681,33559723,price,95.0
1682,33566412,price,139.0
1683,33610721,price,159.0
1684,33610726,price,165.0
1685,33637719,price,299.0
1686,33645396,price,250.0
1687,33657678,price,357.0
1688,33661532,price,86.0
1689,33667096,price,233.0
1690,33667206,price,600.0
1691,33669383,price,80.0
1692,33687129,price,204.0
1693,33740118,price,90.0
1694,33781323,price,220.0
1695,33786053,price,38.0
1696,33803742,price,400.0
1697,33807345,price,100.0
1698,33811246,price,110.0
1699,33832238,price,397.0
1700,33837243,price,113.0
1701,33857514,price,200.0
1702,33879865,price,118.0
1703,33885009,price,89.0
1704,33885031,price,71.0
1705,33885157,price,139.0
1706,33907947,price,480.0
1707,33939614,price,316.0
1708,33945029,price,157.0
1709,33945282,price,97.0
1710,33962306,price,55.0
1711,33974848,price,149.0
1712,34017979,price,152.0
1713,34019239,price,173.0
1714,34068050,price,161.0
1715,34083989,price,130.0
1716,34091763,price,59.0
1717,34109372,price,51.0
1718,34126347,price,104.0
1719,34127668,price,127.0
1720,34153395,price,140.0
1721,34176785,price,179.0
1722,34180296,price,49.0
1723,34180840,price,199.0
1724,34185269,price,150.0
1725,34185491,price,402.0
1726,34203078,price,298.0
1727,34209584,price,109.0
1728,34209832,price,94.0
1729,34235015,price,101.0
1730,34253916,price,75.0
1731,34258439,price,182.0
1732,34278849,price,213.0
1733,34285936,price,250.0
1734,34312548,price,90.0
1735,34314864,price,50.0
1736,34315293,price,200.0
1737,34339291,price,393.0
1738,34343991,price,109.0
1739,34400711,price,75.0
